Date;Open;High;Low;Close;Adj Close;Volume
01/09/2007;18.190.001;19.500.000;17.290.001;19.309.999;7.467.172;15017600
01/10/2007;19.150.000;21.750.000;19.150.000;21.709.999;8.395.255;22869100
01/11/2007;21.020.000;22.340.000;20.639.999;21.420.000;8.352.481;21334300
01/12/2007;21.590.000;22.340.000;20.440.001;21.540.001;8.399.275;26031900
01/01/2008;21.370.001;21.590.000;16.090.000;17.520.000;6.831.722;39206400
01/02/2008;17.680.000;18.730.000;16.440.001;17.780.001;7.003.808;38233200
01/03/2008;17.799.999;20.309.999;17.120.001;19.940.001;7.854.662;37630400
01/04/2008;20.250.000;21.809.999;20.150.000;21.090.000;8.307.666;30401300
01/05/2008;21.139.999;22.270.000;20.410.000;20.900.000;8.393.312;35464100
01/06/2008;20.480.000;20.490.000;18.129.999;18.190.001;7.304.990;35098100
01/07/2008;18.070.000;19.350.000;17.059.999;19.160.000;7.694.537;46102000
01/08/2008;18.850.000;19.250.000;16.400.000;16.980.000;6.897.640;23154800
01/09/2008;17.240.000;17.260.000;13.830.000;15.020.000;6.101.446;39918900
01/10/2008;15.110.000;16.950.001;8.250.000;10.740.000;4.362.816;72508700
01/11/2008;10.200.000;11.500.000;6.010.000;8.370.000;3.469.539;79289800
01/12/2008;7.980.000;10.090.000;7.400.000;9.490.000;3.933.802;64322200
01/01/2009;9.560.000;9.930.000;6.590.000;7.840.000;3.331.802;139001000
01/02/2009;7.420.000;7.970.000;5.830.000;6.020.000;2.616.452;130617800
01/03/2009;5.720.000;7.630.000;4.870.000;6.900.000;2.998.924;71720300
01/04/2009;6.830.000;9.380.000;6.810.000;9.150.000;3.976.833;58672300
01/05/2009;8.970.000;10.790.000;8.970.000;10.740.000;4.856.167;58670400
01/06/2009;10.910.000;12.220.000;10.470.000;12.100.000;5.471.101;67855800
01/07/2009;12.340.000;14.500.000;11.110.000;14.460.000;6.538.189;82469300
01/08/2009;14.340.000;15.780.000;13.820.000;15.430.000;7.069.861;59370000
01/09/2009;15.110.000;16.799.999;14.280.000;16.150.000;7.399.758;52718200
01/10/2009;16.010.000;17.590.000;15.110.000;16.059.999;7.358.520;102866700
01/11/2009;16.110.001;17.850.000;15.580.000;17.299.999;8.013.291;52475600
01/12/2009;17.510.000;17.889.999;15.910.000;16.440.001;7.614.942;50413500
01/01/2010;16.780.001;17.549.999;13.870.000;14.080.000;6.521.800;65730700
01/02/2010;14.460.000;14.990.000;12.360.000;13.040.000;6.112.515;132505900
01/03/2010;12.930.000;14.410.000;12.860.000;13.270.000;6.220.327;104148700
01/04/2010;13.540.000;14.800.000;11.750.000;12.340.000;5.784.388;136874600
01/05/2010;12.190.000;12.320.000;9.170.000;10.150.000;4.875.970;432862500
01/06/2010;9.900.000;11.790.000;8.650.000;10.500.000;5.044.106;296949800
01/07/2010;10.990.000;13.590.000;10.630.000;12.770.000;6.134.594;227282900
01/08/2010;13.370.000;13.750.000;11.200.000;11.690.000;5.684.419;151841000
01/09/2010;12.080.000;13.100.000;12.040.000;12.660.000;6.156.096;115463800
01/10/2010;12.640.000;13.520.000;12.370.000;12.810.000;6.229.033;127505700
01/11/2010;12.540.000;12.620.000;9.430.000;9.620.000;4.738.084;244531200
01/12/2010;10.260.000;11.280.000;10.150.000;10.650.000;5.245.383;198264900
01/01/2011;10.690.000;12.490.000;9.620.000;12.240.000;6.028.499;330723300
01/02/2011;12.470.000;12.720.000;11.700.000;12.300.000;6.157.649;158802200
01/03/2011;12.240.000;12.280.000;10.920.000;11.710.000;5.862.281;179323700
01/04/2011;11.800.000;12.570.000;11.300.000;12.400.000;6.207.712;107944400
01/05/2011;12.480.000;12.490.000;10.850.000;11.890.000;6.110.291;124476100
01/06/2011;11.670.000;11.880.000;10.550.000;11.510.000;5.915.007;188166800
01/07/2011;11.630.000;11.890.000;9.980.000;10.210.000;5.246.935;207533000
01/08/2011;10.290.000;10.310.000;8.000.000;9.280.000;4.855.797;275136500
01/09/2011;8.960.000;9.200.000;7.150.000;8.040.000;4.206.962;174533100
