Date,Open,High,Low,Close,Adj Close,Volume
1996-10-01,4.258578,4.319853,4.125817,4.238154,1.119830,64719000
1996-11-01,4.217729,4.585376,4.207516,4.452614,1.188801,5768712
1996-12-01,4.452614,5.208333,4.401552,5.187908,1.385117,3772368
1997-01-01,5.167484,5.371732,4.881536,5.300245,1.415110,31017384
1997-02-01,5.187908,5.637255,5.126634,5.504493,1.482414,8550864
1997-03-01,5.484069,5.708742,5.371732,5.555556,1.496165,16028280
1997-04-01,5.535131,6.209150,5.433007,6.066176,1.633680,4507992
1997-05-01,6.086601,7.352941,6.066176,6.995507,1.902618,5306040
1997-06-01,6.903595,8.210784,6.821895,7.582721,2.062326,6965376
1997-07-01,7.567402,8.088235,6.433824,7.046569,1.916506,7392552
1997-08-01,6.801471,7.199755,6.571691,6.801471,1.862052,5951496
1997-09-01,6.770833,8.072917,6.663603,8.026961,2.197556,3824184
1997-10-01,8.026961,8.072917,5.759804,6.663603,1.824306,4919664
1997-11-01,6.924020,7.368260,6.158088,7.245711,1.998620,2553264
1997-12-01,7.368260,8.088235,7.015931,7.981005,2.201439,2642208
1998-01-01,8.118873,8.854167,8.088235,8.501838,2.345103,4765440
1998-02-01,8.670343,11.642157,8.517157,11.427696,3.169057,9733656
1998-03-01,11.672794,12.270221,10.968137,12.117034,3.360221,4087752
1998-04-01,12.009804,13.204657,11.933211,12.837010,3.559881,3745440
1998-05-01,12.852328,13.327206,12.071078,12.193627,3.396852,3542664
1998-06-01,12.009804,12.974877,11.213235,12.423407,3.460861,3540216
1998-07-01,12.622549,14.276961,12.469363,13.572304,3.790622,3539196
1998-08-01,13.296569,13.572304,8.000000,8.937500,2.506398,7239768
1998-09-01,9.312500,9.875000,7.031250,7.562500,2.136738,9120600
1998-10-01,7.187500,9.250000,6.312500,9.187500,2.595871,6254400
1998-11-01,9.593750,10.593750,8.625000,10.000000,2.844336,4637400
1998-12-01,9.812500,10.250000,9.000000,9.875000,2.808780,2997200
1999-01-01,10.343750,11.406250,8.062500,9.687500,2.755450,6339200
1999-02-01,9.593750,10.375000,9.062500,9.812500,2.806069,3196200
1999-03-01,9.750000,11.000000,9.375000,10.031250,2.868623,2735800
1999-04-01,10.062500,11.562500,9.937500,10.750000,3.074164,2733000
1999-05-01,10.812500,11.343750,10.281250,10.281250,2.951358,2462200
1999-06-01,10.468750,10.937500,10.250000,10.562500,3.032094,2075100
1999-07-01,10.562500,10.812500,9.562500,9.750000,2.798857,2233200
1999-08-01,9.625000,10.500000,9.500000,10.000000,2.870623,1851300
1999-09-01,10.125000,10.375000,9.812500,10.312500,2.977852,1103900
1999-10-01,10.250000,10.500000,9.687500,10.187500,2.941756,1551100
1999-11-01,10.250000,11.562500,10.125000,10.812500,3.140879,1633800
1999-12-01,10.937500,12.312500,10.625000,11.687500,3.395055,2752800
2000-01-01,11.687500,11.812500,9.875000,10.000000,2.904859,3029400
2000-02-01,10.062500,11.187500,9.875000,10.500000,3.093904,5041200
2000-03-01,10.375000,11.562500,10.187500,10.750000,3.167570,8996800
2000-04-01,10.687500,11.000000,10.000000,10.875000,3.204401,4399600
2000-05-01,10.750000,10.750000,8.875000,9.750000,2.889243,3911500
2000-06-01,9.875000,10.500000,9.812500,10.375000,3.074450,3120500
2000-07-01,10.375000,10.875000,10.062500,10.500000,3.111492,4876300
2000-08-01,10.312500,11.500000,10.062500,10.937500,3.241140,6108900
2000-09-01,10.687500,11.000000,10.062500,10.937500,3.260079,4406400
2000-10-01,10.875000,10.937500,8.812500,10.187500,3.036530,4723600
2000-11-01,10.125000,10.500000,8.375000,8.750000,2.623527,6819200
2000-12-01,8.812500,10.625000,8.625000,10.562500,3.166973,3835200
2001-01-01,10.562500,11.937500,10.312500,10.910000,3.271164,7925300
2001-02-01,11.120000,11.370000,9.800000,10.370000,3.126112,4668000
2001-03-01,10.220000,10.950000,8.100000,9.070000,2.734217,3529200
2001-04-01,9.020000,9.990000,8.660000,9.840000,2.966339,5531000
2001-05-01,9.800000,10.100000,9.310000,9.450000,2.894257,3703500
2001-06-01,9.450000,9.800000,9.000000,9.190000,2.814626,3945000
2001-07-01,9.290000,9.550000,7.980000,8.700000,2.664554,6061800
2001-08-01,8.950000,9.600000,8.520000,9.150000,2.824496,3981700
2001-09-01,8.960000,9.050000,6.300000,7.540000,2.327508,4296300
2001-10-01,7.450000,8.640000,6.900000,7.730000,2.386158,6099500
2001-11-01,7.760000,8.950000,7.650000,8.370000,2.604214,4984000
2001-12-01,8.180000,9.300000,7.850000,8.300000,2.582434,5739800
2002-01-01,8.520000,8.740000,7.610000,7.910000,2.461092,6631100
2002-02-01,7.980000,8.110000,7.430000,7.990000,2.506405,4406000
2002-03-01,7.990000,8.800000,7.980000,8.220000,2.578554,4299800
2002-04-01,8.340000,9.390000,8.120000,9.300000,2.917343,5012300
2002-05-01,9.310000,9.540000,8.900000,9.100000,2.871981,5448300
2002-06-01,9.150000,9.220000,7.170000,7.790000,2.458543,9718200
2002-07-01,7.930000,8.670000,6.150000,6.220000,1.963047,10777300
2002-08-01,6.040000,7.160000,5.600000,6.620000,2.112626,9209700
2002-09-01,6.380000,6.820000,4.880000,5.180000,1.653082,9553800
2002-10-01,5.160000,6.490000,4.700000,5.930000,1.892428,11268600
2002-11-01,5.930000,7.300000,5.850000,7.020000,2.267296,7056200
2002-12-01,7.310000,7.370000,6.380000,7.050000,2.276985,5322600
2003-01-01,7.020000,7.590000,6.010000,6.280000,2.028293,7735800
2003-02-01,6.180000,6.560000,5.810000,6.340000,2.073142,4585100
2003-03-01,6.540000,7.080000,5.500000,6.360000,2.079683,5022600
2003-04-01,6.540000,7.950000,6.440000,7.860000,2.570174,6125100
2003-05-01,7.800000,8.230000,7.400000,8.080000,2.664754,4568600
2003-06-01,8.100000,9.500000,8.050000,8.820000,2.908803,4172100
2003-07-01,8.770000,9.340000,8.610000,8.900000,2.935187,4240200
2003-08-01,8.870000,9.020000,8.350000,8.580000,2.856500,3713900
2003-09-01,8.550000,9.000000,8.400000,8.510000,2.833195,4988200
2003-10-01,8.610000,9.560000,8.560000,9.530000,3.172779,4741700
2003-11-01,9.700000,10.500000,9.550000,10.380000,3.489353,5661000
2003-12-01,10.630000,12.010000,10.620000,12.010000,4.037295,6885500
2004-01-01,12.060000,12.400000,11.330000,11.490000,3.862490,6198200
2004-02-01,11.430000,12.130000,11.220000,11.630000,3.941854,4246600
2004-03-01,11.630000,11.630000,10.180000,10.980000,3.721542,7729900
2004-04-01,11.000000,11.490000,10.510000,10.620000,3.599526,5958300
2004-05-01,10.710000,10.930000,9.860000,10.680000,3.648684,6659400
2004-06-01,10.450000,11.020000,10.320000,10.500000,3.587190,4469700
2004-07-01,10.510000,10.720000,9.250000,9.460000,3.231887,5071300
2004-08-01,9.560000,9.910000,9.140000,9.870000,3.407906,5352300
2004-09-01,9.870000,10.200000,9.490000,9.780000,3.376830,4062400
2004-10-01,9.810000,11.210000,9.810000,11.180000,3.860221,6075100
2004-11-01,10.920000,12.140000,10.920000,11.990000,4.180277,5579300
2004-12-01,12.070000,12.580000,11.760000,12.370000,4.312763,6035900
2005-01-01,12.380000,12.470000,11.630000,11.830000,4.124493,7798500
2005-02-01,11.800000,12.740000,11.790000,12.300000,4.328471,6367900
2005-03-01,12.460000,12.920000,12.130000,12.160000,4.279202,6508500
2005-04-01,12.190000,12.330000,11.500000,11.600000,4.082135,5385400
2005-05-01,11.700000,12.110000,11.420000,11.470000,4.074749,7109800
2005-06-01,11.380000,11.740000,11.280000,11.580000,4.113825,4157800
2005-07-01,11.660000,12.400000,11.260000,12.310000,4.373160,3262800
2005-08-01,12.410000,12.720000,12.000000,12.330000,4.421319,6502800
2005-09-01,12.420000,13.280000,12.420000,13.170000,4.722528,5729500
2005-10-01,13.070000,13.170000,12.410000,12.690000,4.550408,7235100
2005-11-01,12.610000,12.940000,12.250000,12.690000,4.590820,5572000
2005-12-01,12.770000,13.300000,12.520000,13.190000,4.771702,4874100
2006-01-01,13.380000,14.360000,13.280000,14.270000,5.162410,6561800
2006-02-01,14.260000,14.720000,13.880000,14.620000,5.330733,7090200
2006-03-01,14.770000,14.800000,14.020000,14.610000,5.327087,7567600
2006-04-01,14.620000,15.380000,14.060000,15.340000,5.593261,7133900
2006-05-01,15.480000,15.700000,14.050000,14.450000,5.326871,11070200
2006-06-01,14.330000,14.690000,13.090000,14.620000,5.389541,8063300
2006-07-01,14.600000,15.090000,13.690000,15.050000,5.548058,5004900
2006-08-01,14.850000,15.680000,14.720000,15.570000,5.792769,8571800
2006-09-01,15.550000,15.960000,15.080000,15.790000,5.874620,11733000
2006-10-01,15.800000,17.340000,15.720000,17.120001,6.369444,8508900
2006-11-01,17.290001,18.690001,16.870001,18.280001,6.854513,11359300
2006-12-01,18.379999,18.920000,17.820000,18.660000,6.997000,8875300
2007-01-01,19.200001,19.240000,18.219999,18.870001,7.075747,12875400
2007-02-01,18.840000,19.379999,18.049999,18.540001,7.004462,10766300
2007-03-01,17.860001,18.299999,16.930000,17.830000,6.736221,18311600
2007-04-01,17.889999,18.910000,17.620001,17.690001,6.683331,14887400
2007-05-01,17.790001,19.230000,17.530001,19.200001,7.358309,16110300
2007-06-01,19.530001,19.559999,18.110001,18.379999,7.044045,13271900
2007-07-01,18.549999,19.870001,18.219999,18.600000,7.128361,13200100
2007-08-01,18.760000,19.540001,17.059999,18.270000,7.065005,20799600
2007-09-01,18.190001,19.500000,17.290001,19.309999,7.467174,15017600
2007-10-01,19.150000,21.750000,19.150000,21.709999,8.395251,22869100
2007-11-01,21.020000,22.340000,20.639999,21.420000,8.352481,21334300
2007-12-01,21.590000,22.340000,20.440001,21.540001,8.399273,26031900
2008-01-01,21.370001,21.590000,16.090000,17.520000,6.831721,39206400
2008-02-01,17.680000,18.730000,16.440001,17.780001,7.003806,38233200
2008-03-01,17.799999,20.309999,17.120001,19.940001,7.854665,37630400
2008-04-01,20.250000,21.809999,20.150000,21.090000,8.307663,30401300
2008-05-01,21.139999,22.270000,20.410000,20.900000,8.393312,35464100
2008-06-01,20.480000,20.490000,18.129999,18.190001,7.304992,35098100
2008-07-01,18.070000,19.350000,17.059999,19.160000,7.694539,46102000
2008-08-01,18.850000,19.250000,16.400000,16.980000,6.897639,23154800
2008-09-01,17.240000,17.260000,13.830000,15.020000,6.101448,39918900
2008-10-01,15.110000,16.950001,8.250000,10.740000,4.362817,72508700
2008-11-01,10.200000,11.500000,6.010000,8.370000,3.469539,79289800
2008-12-01,7.980000,10.090000,7.400000,9.490000,3.933800,64322200
2009-01-01,9.560000,9.930000,6.590000,7.840000,3.331802,139001000
2009-02-01,7.420000,7.970000,5.830000,6.020000,2.616452,130617800
2009-03-01,5.720000,7.630000,4.870000,6.900000,2.998924,71720300
2009-04-01,6.830000,9.380000,6.810000,9.150000,3.976834,58672300
2009-05-01,8.970000,10.790000,8.970000,10.740000,4.856167,58670400
2009-06-01,10.910000,12.220000,10.470000,12.100000,5.471101,67855800
2009-07-01,12.340000,14.500000,11.110000,14.460000,6.538190,82469300
2009-08-01,14.340000,15.780000,13.820000,15.430000,7.069860,59370000
2009-09-01,15.110000,16.799999,14.280000,16.150000,7.399756,52718200
2009-10-01,16.010000,17.590000,15.110000,16.059999,7.358518,102866700
2009-11-01,16.110001,17.850000,15.580000,17.299999,8.013289,52475600
2009-12-01,17.510000,17.889999,15.910000,16.440001,7.614944,50413500
2010-01-01,16.780001,17.549999,13.870000,14.080000,6.521801,65730700
2010-02-01,14.460000,14.990000,12.360000,13.040000,6.112515,132505900
2010-03-01,12.930000,14.410000,12.860000,13.270000,6.220328,104148700
2010-04-01,13.540000,14.800000,11.750000,12.340000,5.784389,136874600
2010-05-01,12.190000,12.320000,9.170000,10.150000,4.875970,432862500
2010-06-01,9.900000,11.790000,8.650000,10.500000,5.044106,296949800
2010-07-01,10.990000,13.590000,10.630000,12.770000,6.134595,227282900
2010-08-01,13.370000,13.750000,11.200000,11.690000,5.684420,151841000
2010-09-01,12.080000,13.100000,12.040000,12.660000,6.156094,115463800
2010-10-01,12.640000,13.520000,12.370000,12.810000,6.229034,127505700
2010-11-01,12.540000,12.620000,9.430000,9.620000,4.738085,244531200
2010-12-01,10.260000,11.280000,10.150000,10.650000,5.245386,198264900
2011-01-01,10.690000,12.490000,9.620000,12.240000,6.028497,330723300
2011-02-01,12.470000,12.720000,11.700000,12.300000,6.157649,158802200
2011-03-01,12.240000,12.280000,10.920000,11.710000,5.862283,179323700
2011-04-01,11.800000,12.570000,11.300000,12.400000,6.207712,107944400
2011-05-01,12.480000,12.490000,10.850000,11.890000,6.110291,124476100
2011-06-01,11.670000,11.880000,10.550000,11.510000,5.915008,188166800
2011-07-01,11.630000,11.890000,9.980000,10.210000,5.246935,207533000
2011-08-01,10.290000,10.310000,8.000000,9.280000,4.855796,275136500
2011-09-01,8.960000,9.200000,7.150000,8.040000,4.206963,174533100
2011-10-01,7.950000,9.330000,7.540000,8.560000,4.479055,139079800
2011-11-01,7.960000,8.300000,6.770000,7.480000,3.994770,127695200
2011-12-01,7.470000,8.010000,7.060000,7.520000,4.016131,98694600
2012-01-01,7.700000,8.220000,6.830000,7.880000,4.208393,118676400
2012-02-01,8.130000,8.850000,8.070000,8.300000,4.532947,87025300
2012-03-01,8.410000,8.620000,7.500000,7.670000,4.188879,145393800
2012-04-01,7.470000,7.780000,6.080000,6.330000,3.457054,265188600
2012-05-01,6.340000,6.450000,5.190000,5.320000,3.032382,249931200
2012-06-01,5.310000,6.600000,5.250000,6.560000,3.739177,148978000
2012-07-01,6.570000,6.700000,4.880000,5.960000,3.397179,146811400
2012-08-01,6.040000,7.090000,5.570000,7.040000,4.253526,119824800
2012-09-01,7.160000,8.290000,7.080000,7.460000,4.507288,97632800
2012-10-01,7.540000,8.030000,7.180000,7.460000,4.507288,64601400
2012-11-01,7.530000,7.730000,6.850000,7.660000,4.752350,55859900
2012-12-01,7.690000,8.200000,7.340000,8.170000,5.068759,61669700
2013-01-01,8.270000,8.860000,8.140000,8.180000,5.074964,73236000
2013-02-01,8.140000,8.270000,7.310000,7.580000,4.817049,116817400
2013-03-01,7.380000,7.810000,6.580000,6.810000,4.327720,125394400
2013-04-01,6.880000,7.380000,6.660000,7.250000,4.607337,149643700
2013-05-01,7.040000,7.470000,6.870000,7.200000,4.711772,144437700
2013-06-01,7.220000,7.410000,6.310000,6.470000,4.234051,175373700
2013-07-01,6.600000,7.390000,6.350000,7.320000,4.790302,132359100
2013-08-01,7.320000,7.810000,7.070000,7.110000,4.793740,119584400
2013-09-01,7.210000,8.250000,7.130000,8.170000,5.508419,120302600
2013-10-01,8.270000,9.320000,8.250000,8.910000,6.007345,164797700
2013-11-01,8.860000,9.010000,8.460000,8.940000,6.173852,95635500
2013-12-01,8.860000,9.090000,8.310000,9.070000,6.263628,114935200
2014-01-01,8.840000,9.400000,8.520000,8.640000,5.966674,150552400
2014-02-01,8.590000,9.260000,8.350000,9.050000,6.394386,92079800
2014-03-01,8.860000,9.670000,8.760000,9.580000,6.768864,117107200
2014-04-01,9.800000,10.000000,9.470000,9.960000,7.037356,103114300
2014-05-01,10.000000,10.250000,9.800000,10.220000,7.374797,118867000
2014-06-01,10.240000,10.750000,10.150000,10.420000,7.519117,155777600
2014-07-01,10.490000,10.660000,9.700000,9.970000,7.194396,144581500
2014-08-01,9.980000,10.140000,9.400000,9.920000,7.302255,125932100
2014-09-01,9.960000,10.290000,9.430000,9.500000,6.993087,163046500
2014-10-01,9.530000,9.550000,8.150000,8.770000,6.455722,282467900
2014-11-01,8.700000,8.960000,8.100000,8.900000,6.691631,217550200
2014-12-01,8.890000,9.050000,8.120000,8.330000,6.263066,218120700
2015-01-01,8.470000,8.500000,6.620000,6.690000,5.030001,363921300
2015-02-01,6.630000,7.420000,6.610000,7.280000,5.611016,145489100
2015-03-01,7.300000,7.560000,6.700000,7.450000,5.742043,150582600
2015-04-01,7.540000,7.790000,6.940000,7.520000,5.795994,128442200
2015-05-01,7.490000,7.660000,7.040000,7.100000,5.593888,116146100
2015-06-01,7.080000,7.720000,6.950000,7.010000,5.522980,158855000
2015-07-01,7.100000,7.340000,6.540000,6.810000,5.365406,148545000
2015-08-01,6.850000,6.920000,5.880000,6.090000,4.836283,144369700
2015-09-01,5.960000,6.010000,5.110000,5.280000,4.193034,121456500
2015-10-01,5.300000,6.060000,5.210000,5.540000,4.399508,132072300
2015-11-01,5.640000,5.800000,5.220000,5.400000,4.331418,107194100
2015-12-01,5.450000,5.490000,4.810000,4.870000,3.906297,145918100
2016-01-01,4.790000,4.800000,3.980000,4.190000,3.360859,127820600
2016-02-01,4.130000,4.190000,3.690000,3.990000,3.242000,117206600
2016-03-01,4.040000,4.990000,4.020000,4.360000,3.542637,144356200
2016-04-01,4.300000,5.220000,3.980000,5.030000,4.087033,137857200
2016-05-01,5.030000,5.040000,4.480000,4.750000,3.902383,100938500
2016-06-01,4.630000,4.800000,3.600000,3.920000,3.220493,262302000
2016-07-01,3.940000,4.320000,3.630000,4.240000,3.483390,151911000
2016-08-01,4.180000,4.510000,3.890000,4.480000,3.735739,113312400
2016-09-01,4.550000,4.750000,4.190000,4.410000,3.677369,129807100
2016-10-01,4.400000,4.910000,4.230000,4.840000,4.035934,104630500
2016-11-01,4.880000,4.950000,4.400000,4.520000,3.812418,129770500
2016-12-01,4.550000,5.250000,4.500000,5.180000,4.369098,119827800
2017-01-01,5.270000,5.720000,5.250000,5.560000,4.689610,80013100
2017-02-01,5.580000,5.740000,5.250000,5.410000,4.612483,97915600
2017-03-01,5.540000,6.230000,5.450000,6.070000,5.175188,138412500
2017-04-01,6.050000,6.630000,5.740000,6.520000,5.558851,197455900
2017-05-01,6.550000,6.990000,6.310000,6.540000,5.626121,156759800
2017-06-01,6.470000,6.930000,6.340000,6.690000,5.755161,207586300
2017-07-01,6.790000,6.880000,6.500000,6.820000,5.866994,115501300
2017-08-01,6.850000,6.910000,6.380000,6.510000,5.600313,104825800
2017-09-01,6.520000,6.940000,6.290000,6.940000,6.031246,95111300
2017-10-01,6.710000,6.850000,6.450000,6.740000,5.857435,142269300
2017-11-01,6.750000,6.780000,6.370000,6.690000,5.861193,72984800
2017-12-01,6.660000,6.760000,6.410000,6.540000,5.729775,74156800
2018-01-01,6.550000,7.570000,6.480000,7.410000,6.491993,99101000
2018-02-01,7.360000,7.420000,6.510000,6.870000,6.077550,201567600
2018-03-01,6.850000,6.890000,6.330000,6.550000,5.794461,161707100
2018-04-01,6.550000,6.820000,6.350000,6.520000,5.767922,115445400
2018-05-01,6.510000,6.620000,5.250000,5.460000,4.830193,148079200
2018-06-01,5.570000,5.740000,5.260000,5.340000,4.778028,169433500
2018-07-01,5.300000,5.660000,5.270000,5.590000,5.001718,209349900
2018-08-01,5.570000,5.580000,4.880000,4.990000,4.525470,151727800
2018-09-01,4.920000,5.430000,4.820000,5.000000,4.534539,118988800
2018-10-01,5.030000,5.090000,4.500000,4.780000,4.335020,215514100
2018-11-01,4.840000,4.990000,4.630000,4.760000,4.352266,172193600
2018-12-01,4.860000,4.880000,4.210000,4.480000,4.096250,192150400
2019-01-01,4.400000,5.030000,4.400000,4.740000,4.333978,130879100
2019-02-01,4.650000,4.890000,4.470000,4.860000,4.512064,154377000
2019-03-01,4.890000,5.120000,4.540000,4.630000,4.298530,168385200
2019-04-01,4.720000,5.250000,4.710000,4.990000,4.632757,190462200
2019-05-01,4.980000,5.020000,4.330000,4.330000,4.080057,229521300
2019-06-01,4.350000,4.600000,4.330000,4.580000,4.315626,188094900
2019-07-01,4.670000,4.740000,4.210000,4.240000,3.995252,197644900
2019-08-01,4.220000,4.250000,3.730000,3.750000,3.533537,356304800
2019-09-01,3.690000,4.190000,3.650000,4.020000,3.787951,272218100
2019-10-01,4.020000,4.420000,3.770000,3.960000,3.731415,209823300
2019-11-01,3.990000,4.220000,3.850000,3.870000,3.740555,139217200
